"Shift #","Trip #","Operator Name","Medallion","Device Type","Chauffeur #","Meter On Datetime","Meter Off Datetime","Trip Length","Pickup Latitude","Pickup Longitude","Pickup Location","Dropoff Latitude","Dropoff Longitude","Dropoff Location","Fare","Tax","Tips","Tolls","Surcharge","Trip Total","Payment Type","Street/Dispatch"
12645518,32805,"Freedom Taxi","5932","NGP",195380,"07/01/2015 04:08","07/01/2015 04:26","13.9","39.355776","-75.788865","1309 S MYRTLEWOOD ST","39.483969","-75.456734","2301 N 50TH ST","21.10","0.65","0.02","0.00","0.00","21.77","Credit Card","Street Hail"
82016193,41829,"Quaker City Cab","0142","NGP",046599,"07/01/2015 04:08","07/01/2015 04:13","0.0","39.076885","-75.825433","113 N BREAD ST","40.431812","-75.987834","619 N 38TH ST","7.76","0.65","0.00","0.00","0.00","8.41","Cash","Street Hail"
70274186,38023,"Freedom Taxi","0330","NGP",003510,"07/01/2015 04:11","07/01/2015 04:16","1.1","39.223924","-75.467499","46 N ST BERNARD ST","39.517442","-75.301575","3131 LONGSHORE AVE","5.92","0.65","2.00","0.00","0.00","8.57","Credit Card","Street Hail"
70563732,26415,"Freedom Taxi","6086","NGP",031431,"07/01/2015 04:19","07/01/2015 04:35","9.5","39.550522","-75.772402","8214 COLFAX","39.892586","-75.797637","724 S 60TH ST","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
68660579,43259,"Freedom Taxi","5753","NGP",383563,"07/01/2015 04:19","07/01/2015 04:44","10.6","39.297545","-75.213528","12219 THORNTON RD","39.253634","-75.869622","111 S. 15TH STREET","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
29098665,90936,"Freedom Taxi","4352","NGP",872524,"07/01/2015 04:23","07/01/2015 04:23","0.0","39.787901","-75.436611","404 GASKILL ST","39.499774","-75.014743","226 W RITTENHOUSE SQUARE","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
86000583,47668,"Quaker City Cab","6881","NGP",710695,"07/01/2015 04:27","07/01/2015 04:27","0.0","39.862289","-75.968514","5507 MARKET ST","39.088839","-75.105664","3139 LONGSHORE AVE","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
86000583,70434,"Quaker City Cab","6881","NGP",710695,"07/01/2015 04:28","07/01/2015 04:28","0.0","39.908946","-75.218095","427 SHAWMONT AVE","39.092871","-75.494326","1515 W OXFORD ST","2.93","0.65","0.00","0.00","0.00","3.58","Cash","Street Hail"
17100190,41818,"Freedom Taxi","6855","",312926,"07/01/2015 04:30","07/01/2015 04:35","1.3","39.150164","-75.938188","6109 JEFFERSON ST","39.450407","-75.239714","1323 W CLEARFIELD ST","6.38","0.65","2.00","0.00","0.00","9.03","Credit Card","Street Hail"
11514223,81505,"Freedom Taxi","8426","NGP",498341,"07/01/2015 04:30","07/01/2015 04:44","4.7","39.754137","-75.848429","1509 S COLORADO ST","39.569821","-75.758967","1412 SOUTH BOUVIER ST","14.66","0.65","0.00","0.00","0.00","15.31","Cash","Street Hail"
38239398,74088,"Freedom Taxi","3449","NGP",998979,"07/01/2015 04:32","07/01/2015 04:32","0.3","39.106397","-75.076096","827 E WILLARD ST","39.693246","-75.452482","2559 KERN ST","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
86000583,50208,"Quaker City Cab","6881","NGP",710695,"07/01/2015 04:34","07/01/2015 04:43","0.0","39.214781","-75.292174","1026 CROSS ST","39.318292","-75.568208","205 N 50TH ST","9.60","0.65","0.00","0.00","0.00","10.25","Cash","Street Hail"
24677268,37996,"Freedom Taxi","7769","NGP",000688,"07/01/2015 04:39","07/01/2015 04:44","1.3","39.611155","-75.273087","1846 S 56TH ST","39.416015","-75.052559","2117 E CAMBRIA ST","6.15","0.65","0.00","0.00","0.00","6.80","No Charge","Street Hail"
17043377,54742,"Freedom Taxi","9913","NGP",836450,"07/01/2015 04:40","07/01/2015 04:45","1.0","39.756684","-75.839583","3752 GENESEE DR","39.569447","-75.852554","633 E THOMPSON ST","5.46","0.65","0.00","0.00","0.00","6.11","Cash","Street Hail"
68660579,42882,"Freedom Taxi","5753","NGP",383563,"07/01/2015 04:47","07/01/2015 05:05","9.2","39.828450","-75.184963","631 N 12TH ST","39.834093","-75.155078","201L S CHRIS COLUMBUS BLV","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
18004593,59481,"Freedom Taxi","5836","NGP",490822,"07/01/2015 04:48","07/01/2015 05:02","4.8","39.964464","-75.397546","2445 TURNER ST","39.493078","-75.190358","3370 RED LION RD","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
17100190,57732,"Freedom Taxi","6855","",312926,"07/01/2015 04:49","07/01/2015 05:06","10.4","39.476777","-75.577118","1822 POINT BREEZE AVE","39.903329","-75.420530","6239 LIMEKILN PK","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
11514223,43720,"Freedom Taxi","8426","NGP",498341,"07/01/2015 04:49","07/01/2015 04:55","1.7","39.775832","-75.470183","1822 SPRING GARDEN ST","39.442125","-75.677456","1513 N 33 ST","6.61","0.65","0.00","0.00","0.00","7.26","Cash","Street Hail"
07076454,74140,"Quaker City Cab","7813","NGP",618427,"07/01/2015 04:50","07/01/2015 05:02","0.0","39.687445","-75.819856","5626 MC MAHON AVE","39.945117","-75.457750","1237 W LEHIGH AVE","13.51","0.65","0.00","0.00","0.00","14.16","Cash","Street Hail"
35606909,01800,"Freedom Taxi","5162","NGP",650249,"07/01/2015 04:50","07/01/2015 05:10","5.5","39.958061","-75.085478","3310 HOPE ST","39.833846","-75.577349","367 RIPKA ST","16.73","0.65","0.00","0.00","0.00","17.38","Cash","Street Hail"
29839255,12729,"Quaker City Cab","3592","NGP",009193,"07/01/2015 04:53","07/01/2015 05:22","0.0","39.606258","-75.854409","2128 FEDERAL ST","39.821302","-75.133972","3547 AINSLIE ST","19.26","0.65","0.00","0.00","0.00","19.91","Cash","Street Hail"
70563732,04817,"Freedom Taxi","6086","NGP",031431,"07/01/2015 04:54","07/01/2015 05:04","2.4","39.736697","-75.367973","716 S ALDEN ST","39.292665","-75.992718","2074 ALBRIGHT ST","9.37","0.65","0.00","0.00","0.00","10.02","Cash","Street Hail"
54438610,43884,"Quaker City Cab","5912","PR",264561,"07/01/2015 04:54","07/01/2015 04:54","0.0","0.0527917","0.00621064","1929 S 08TH ST","0.0150054","0.00327464","9900-9998 HALDEMAN","2.30","0.00","24.00","0.00","0.00","26.30","Credit Card",""
70274186,32614,"Freedom Taxi","0330","NGP",003510,"07/01/2015 04:54","07/01/2015 05:01","1.6","39.332045","-75.458247","921 ANCHOR ST","39.032683","-75.234629","1432 VAN KIRK ST","7.07","0.65","0.00","0.00","0.00","7.72","Cash","Street Hail"
65739899,69390,"Quaker City Cab","6703","NGP",491265,"07/01/2015 04:56","07/01/2015 05:09","0.0","39.982045","-75.808079","2300 E DAKOTA ST","39.013839","-75.518974","5208 F ST","16.50","0.65","0.00","0.00","0.00","17.15","Cash","Street Hail"
39743347,37473,"Freedom Taxi","2453","NGP",681562,"07/01/2015 04:56","07/01/2015 05:13","28.3","39.696413","-75.745409","8100-8198 LEXINGTON AVENUE","39.305438","-75.709686","2146 E FIRTH","28.50","0.00","0.00","0.00","0.65","29.15","Cash","Street Hail"
39200568,87898,"Freedom Taxi","1501","NGP",259190,"07/01/2015 04:56","07/01/2015 05:07","14.7","39.133941","-75.533579","1821 GEORGES LA","39.365081","-75.146571","1901-1999 WHARTON","22.94","0.65","5.00","0.00","0.00","28.59","Credit Card","Street Hail"
49397313,04969,"Freedom Taxi","0079","NGP",654570,"07/01/2015 04:56","07/01/2015 05:15","6.0","39.591650","-75.471700","2935 N BAMBREY ST","39.549523","-75.879032","1000 E VENANGO ST","17.42","0.65","0.00","0.00","0.00","18.07","Cash","Street Hail"
12645518,43334,"Freedom Taxi","5932","NGP",195380,"07/01/2015 04:57","07/01/2015 04:58","0.0","39.666717","-75.749664","1321 N DOVER ST","39.973924","-75.634940","2301 TREMONT ST","2.70","0.00","0.00","0.00","0.00","2.70","Cash","Street Hail"
24677268,47249,"Freedom Taxi","7769","NGP",000688,"07/01/2015 04:59","07/01/2015 05:11","8.0","39.437157","-75.570847","1701 W JUNIATA ST","39.967240","-75.554777","1619 FONTAIN ST","20.64","0.65","5.30","0.00","0.00","26.59","Credit Card","Street Hail"
86000583,96246,"Quaker City Cab","6881","NGP",710695,"07/01/2015 04:59","07/01/2015 05:06","0.0","39.863934","-75.898058","1414 JACKSON ST","39.747170","-75.508370","3011 BALTZ ST","6.38","0.65","0.00","0.00","0.00","7.03","Cash","Street Hail"
04467835,49550,"Freedom Taxi","7278","NGP",463644,"07/01/2015 04:59","07/01/2015 04:59","0.0","39.183026","-75.300250","3856 N 13TH ST","39.359791","-75.232143","3101-3199 GAUL","2.70","0.65","0.00","0.00","0.00","3.35","Cash","Street Hail"
70274186,56871,"Freedom Taxi","0330","NGP",003510,"07/01/2015 05:02","07/01/2015 05:21","10.5","39.382479","-75.992890","429 ROSELYN ST","39.606461","-75.790754","1731 W BRISTOL ST","28.50","0.65","0.00","0.00","1.00","30.15","Cash","Street Hail"
35672356,69222,"Freedom Taxi","0626","NGP",161020,"07/01/2015 05:02","07/01/2015 05:17","3.1","39.928686","-75.441638","6945 IBIS PL","39.554468","-75.353850","9901-9999 HALDEMAN","11.67","0.65","0.00","0.00","0.00","12.32","Cash","Street Hail"
28263833,79147,"Freedom Taxi","2285","NGP",670904,"07/01/2015 05:04","07/01/2015 05:16","8.8","39.531614","-75.124482","1900-06 CHESTNUT ST","39.413089","-75.003408","3533 E CROWN AVE","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
66964958,37090,"Freedom Taxi","9148","NGP",908940,"07/01/2015 05:10","07/01/2015 05:28","0.0","39.645077","-75.703702","463 N 50TH ST","39.384684","-75.385674","2023 BARLOW ST","20.41","0.65","0.00","0.00","1.50","22.56","Cash","Street Hail"
86000583,00947,"Quaker City Cab","6881","NGP",710695,"07/01/2015 05:11","07/01/2015 05:11","0.0","39.252337","-75.011527","1700 CHRISTIAN ST","39.464217","-75.325706","318 N FELTON ST","2.70","0.65","0.00","0.00","0.00","3.35","Cash","Street Hail"
53901814,81283,"Freedom Taxi","4171","NGP",236073,"07/01/2015 05:13","07/01/2015 05:23","2.9","39.549853","-75.832049","916 HOFFMAN ST","39.261121","-75.022747","9877 GARVEY DR","10.29","0.65","0.00","0.00","0.00","10.94","Cash","Street Hail"
18004593,86754,"Freedom Taxi","5836","NGP",490822,"07/01/2015 05:13","07/01/2015 05:20","1.3","39.097702","-75.722157","2826 N 26TH ST","39.878453","-75.488853","5424 CHANCELLOR ST","8.22","0.65","0.00","0.00","0.00","8.87","Cash","Street Hail"
06108266,50257,"Freedom Taxi","9643","NGP",749287,"07/01/2015 05:13","07/01/2015 05:34","11.5","39.482377","-75.915447","623 S 06TH ST","39.474210","-75.016697","2967 W SCHOOL HOUSE LA","28.50","0.65","10.00","0.00","0.00","39.15","Credit Card","Street Hail"
12645518,53038,"Freedom Taxi","5932","NGP",195380,"07/01/2015 05:14","07/01/2015 05:14","0.1","39.715535","-75.597941","3615 PRINCE CIR","39.064668","-75.272010","819 S 59TH ST","2.70","0.65","0.00","0.00","0.00","3.35","Cash","Street Hail"
22508674,66886,"Freedom Taxi","0632","NGP",196351,"07/01/2015 05:15","07/01/2015 05:23","0.0","39.265913","-75.472494","1708 W BRISTOL ST","39.731180","-75.497674","3816-36 CHESTNUT ST","8.91","0.65","0.00","0.00","0.00","9.56","Cash","Street Hail"
07076454,12255,"Quaker City Cab","7813","NGP",618427,"07/01/2015 05:19","07/01/2015 05:22","0.0","39.472180","-75.741933","803 N 16TH ST","39.385629","-75.628027","12160 RAMBLER RD","5.00","0.65","0.00","0.00","0.00","5.65","Cash","Street Hail"
04467835,13221,"Freedom Taxi","7278","NGP",463644,"07/01/2015 05:20","07/01/2015 05:31","5.4","39.830099","-75.948077","627 MC KEAN ST","39.536539","-75.956128","5731 WOODLAND AVE","28.50","0.65","5.00","0.00","1.00","35.15","Credit Card","Street Hail"
86000583,16510,"Quaker City Cab","6881","NGP",710695,"07/01/2015 05:23","07/01/2015 05:27","0.0","39.653553","-75.930909","2123 S ALDEN ST","39.792195","-75.443854","2038 CHELTEN AVE","5.46","0.65","1.00","0.00","0.00","7.11","Credit Card","Street Hail"
39200568,71801,"Freedom Taxi","1501","NGP",259190,"07/01/2015 05:24","07/01/2015 05:37","15.7","39.800940","-75.199725","4531 BALTIMORE AVE","39.953027","-75.549192","3687 BELGRADE ST","24.09","0.65","0.00","0.00","0.00","24.74","Cash","Street Hail"
06835750,10486,"Freedom Taxi","4352","NGP",921384,"07/01/2015 05:24","07/01/2015 05:39","6.0","39.135142","-75.842565","1313 S 19TH ST","39.098995","-75.589738","1300 N 04TH ST","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
35606909,94777,"Freedom Taxi","5162","NGP",650249,"07/01/2015 05:24","07/01/2015 05:41","0.0","39.445026","-75.036660","852 E CHELTEN AVE","39.358607","-75.775412","1601 CHESTNUT ST","13.74","0.65","0.00","0.00","0.00","14.39","Cash","Street Hail"
82016193,63331,"Quaker City Cab","0142","NGP",046599,"07/01/2015 05:26","07/01/2015 06:10","0.0","40.462514","-75.480888","6401-6499 WOODCREST AVE","40.844795","-74.545459","10900-60 BUSTLETON AVE","60.89","0.65","0.00","0.00","0.00","61.54","Cash","Street Hail"
96148602,71919,"Quaker City Cab","3426","PR",077473,"07/01/2015 05:26","07/01/2015 05:26","0.0","0.0915315","0.00532145","1741 N GRATZ ST","0.0611622","0.00125645","8013 HOLLIS ST","38.00","0.00","0.00","0.00","0.00","38.00","Credit Card",""
09547564,05843,"Freedom Taxi","8872","NGP",398686,"07/01/2015 05:27","07/01/2015 05:42","9.8","39.943002","-75.655280","132 CHESTNUT ST","39.711066","-75.487226","2908 WALNUT HILL ST","28.50","0.65","5.00","0.00","0.00","34.15","Credit Card","Street Hail"
86000583,07992,"Quaker City Cab","6881","NGP",710695,"07/01/2015 05:28","07/01/2015 05:28","0.0","39.754993","-75.389915","3524 E CROWN AVE","39.378708","-75.070507","1026-28 BELMONT AVE","2.70","0.65","0.00","0.00","0.00","3.35","Cash","Street Hail"
59948880,11938,"Freedom Taxi","9837","NGP",170492,"07/01/2015 05:29","07/01/2015 05:51","12.5","39.836157","-75.521755","1209 DAY ST","39.933652","-75.239291","1542 HAINES ST","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
17043377,15087,"Freedom Taxi","9913","NGP",836450,"07/01/2015 05:30","07/01/2015 05:40","3.2","39.913647","-75.756789","2865 N 20TH ST","39.424149","-75.795321","1320 S 31ST ST","10.98","0.65","0.00","0.00","0.00","11.63","Cash","Street Hail"
18004593,01905,"Freedom Taxi","5836","NGP",490822,"07/01/2015 05:31","07/01/2015 05:36","0.8","39.690626","-75.194284","7942 FAYETTE ST","39.226684","-75.995854","5228 N HUTCHINSON ST","6.84","0.65","0.00","0.00","0.00","7.49","Cash","Street Hail"
55418661,14520,"Freedom Taxi","5698","NGP",550133,"07/01/2015 05:31","07/01/2015 05:34","0.0","0.0121294","0.00736507","5285 JEFFERSON ST","0.0344231","0.00149208","3242 N MARSHALL ST","3.16","0.65","0.00","0.00","0.00","3.81","Cash","Street Hail"
63157831,99107,"Freedom Taxi","2703","NGP",212013,"07/01/2015 05:33","07/01/2015 05:35","0.3","39.263647","-75.306775","6818 CHEW AVE","39.385580","-75.092288","8411 SUFFOLK PL","4.08","0.00","1.00","0.00","0.65","5.73","Credit Card","Street Hail"
96272056,14334,"Freedom Taxi","8406","NGP",512360,"07/01/2015 05:33","07/01/2015 05:38","1.5","0.0078459","0.00098339","2038 W CLEARFIELD ST","0.0945721","0.00656894","2212 W INDIANA AVE","6.38","0.65","0.00","0.00","0.00","7.03","Dispute","Street Hail"
53901814,54893,"Freedom Taxi","4171","NGP",236073,"07/01/2015 05:34","07/01/2015 05:40","2.2","39.400248","-75.181425","354 W DUVAL ST","39.186741","-75.882288","5026 CONVENT LA","8.22","0.65","2.00","0.00","0.00","10.87","Credit Card","Street Hail"
73719236,05809,"Freedom Taxi","9274","NGP",539077,"07/01/2015 05:36","07/01/2015 05:53","9.9","39.724628","-75.694019","4001-4099 GYPSY","39.500613","-75.801830","1210 MASTER ST","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
65739899,51529,"Quaker City Cab","6703","NGP",491265,"07/01/2015 05:38","07/01/2015 05:56","0.0","39.382680","-75.975465","2435 W LEHIGH AVE","39.943211","-75.574444","3900 WARREN ST","26.85","0.65","0.00","0.00","0.00","27.50","Credit Card","Street Hail"
29839255,53027,"Quaker City Cab","3592","NGP",009193,"07/01/2015 05:39","07/01/2015 05:43","0.0","39.150340","-75.666847","1616 PORTER","39.521216","-75.207186","1820 N 69TH ST","5.00","0.65","0.00","0.00","0.00","5.65","Cash","Street Hail"
28276973,91575,"Quaker City Cab","3426","PR",077473,"07/01/2015 05:40","07/01/2015 05:40","0.0","0.0924135","0.00010822","1841 S 57TH ST","0.0975719","0.00852585","1823 PENNINGTON RD","8.60","0.00","0.00","0.00","0.00","8.60","Credit Card",""
94630785,61455,"Freedom Taxi","4188","NGP",006594,"07/01/2015 05:40","07/01/2015 05:48","2.1","39.864218","-75.828379","2655 MERCER ST","39.966401","-75.582451","1524 W STILES ST","7.99","0.65","0.00","0.00","0.00","8.64","Cash","Street Hail"
81792887,53318,"Freedom Taxi","5911","NGP",837317,"07/01/2015 05:40","07/01/2015 06:00","14.8","39.869727","-75.409945","3132 MEMPHIS ST","39.576947","-75.595612","220 WEST RITTENHOUSE SQUARE","37.43","0.65","0.00","0.00","0.00","38.08","Cash","Street Hail"
61892194,55051,"Quaker City Cab","8961","NGP",326407,"07/01/2015 05:43","07/01/2015 06:04","0.0","39.019581","-75.321231","1027-31 N 04TH ST","39.285826","-75.421147","7561 WOODCREST AVE","23.86","0.65","0.00","0.00","0.00","24.51","Cash","Street Hail"
86000583,38163,"Quaker City Cab","6881","NGP",710695,"07/01/2015 05:44","07/01/2015 05:49","0.0","39.647032","-75.720590","324 STEVENS ST","39.750646","-75.650109","1303-17 W LUZERNE ST","5.46","0.65","2.00","0.00","0.00","8.11","Credit Card","Street Hail"
39743347,07226,"Freedom Taxi","2453","NGP",681562,"07/01/2015 05:46","07/01/2015 06:04","27.0","39.141155","-75.575900","703 E HAINES ST","39.338313","-75.041492","318 WIOTA ST","28.50","0.00","5.80","0.00","0.65","34.95","Credit Card","Street Hail"
17043377,88068,"Freedom Taxi","9913","NGP",836450,"07/01/2015 05:47","07/01/2015 05:52","0.0","39.087557","-75.269938","2529 S MILLICK ST","39.367785","-75.164994","3101 WOODHAVEN RD","7.07","0.65","0.00","0.00","0.00","7.72","Cash","Street Hail"
04467835,41624,"Freedom Taxi","7278","NGP",463644,"07/01/2015 05:49","07/01/2015 05:59","4.2","39.531584","-75.396673","1713 ST PAUL ST","39.852995","-75.438576","324 FERN ST","20.18","0.65","5.55","0.00","1.50","27.88","Credit Card","Street Hail"
24677268,62820,"Freedom Taxi","7769","NGP",000688,"07/01/2015 05:49","07/01/2015 05:59","2.9","39.675919","-75.017977","2343 MOORE ST","39.274910","-75.531581","3000-3098 AGATE","9.83","0.65","2.05","0.00","0.00","12.53","Credit Card","Street Hail"
70274186,68511,"Freedom Taxi","0330","NGP",003510,"07/01/2015 05:50","07/01/2015 05:54","1.6","39.681769","-75.072621","800 ADMIRALS WAY","39.955061","-75.873571","1802 PINE ST","4.54","0.65","3.00","0.00","0.00","8.19","Credit Card","Street Hail"
61850682,61371,"Freedom Taxi","4921","NGP",156278,"07/01/2015 05:50","07/01/2015 05:57","1.8","39.313774","-75.413283","847 S CECIL ST","39.763229","-75.376969","8014 MADISON AVE","7.53","0.65","2.00","0.00","0.00","10.18","Credit Card","Street Hail"
29839255,11307,"Quaker City Cab","3592","NGP",009193,"07/01/2015 05:51","07/01/2015 06:12","0.0","39.607002","-75.946181","1437 S 19TH ST","39.119491","-75.370476","4720-40 PINE ST","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
07076454,37189,"Quaker City Cab","7813","NGP",618427,"07/01/2015 05:51","07/01/2015 05:57","0.0","39.874364","-75.434825","2302-36 ALTER ST","39.037742","-75.730746","1630 PAGE","6.15","0.65","2.00","0.00","0.00","8.80","Credit Card","Street Hail"
19591449,54641,"Freedom Taxi","6855","",974608,"07/01/2015 05:52","07/01/2015 06:09","12.9","39.710625","-75.809143","2304 N 50TH ST","39.414025","-75.485163","60 N EDGEWOOD ST","28.50","0.65","5.00","0.00","0.00","34.15","Credit Card","Street Hail"
94630785,54001,"Freedom Taxi","4188","NGP",006594,"07/01/2015 05:52","07/01/2015 06:02","8.0","39.907033","-75.518801","831 S CECIL ST","39.924171","-75.715715","133 BERKLEY ST","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
39200568,00882,"Freedom Taxi","1501","NGP",259190,"07/01/2015 05:55","07/01/2015 06:10","15.0","39.723049","-75.102973","1959 N CROSKEY ST","39.487097","-75.222016","2318-24 E YORK ST","23.63","0.65","4.85","0.00","0.00","29.13","Credit Card","Street Hail"
28263833,44564,"Freedom Taxi","2285","NGP",670904,"07/01/2015 05:55","07/01/2015 06:02","6.8","39.940750","-75.241014","5301 TACONY ST","39.474886","-75.779089","6434 GARMAN ST","28.50","0.65","2.85","0.00","0.00","32.00","Credit Card","Street Hail"
14197712,98896,"Freedom Taxi","7486","NGP",368129,"07/01/2015 05:56","07/01/2015 06:17","11.1","39.886251","-75.951303","6136 KINGSESSING AVE","39.427917","-75.871153","1010-16 MARKET ST","28.50","0.65","5.00","0.00","0.00","34.15","Credit Card","Street Hail"
06835750,77324,"Freedom Taxi","4352","NGP",921384,"07/01/2015 05:58","07/01/2015 06:07","1.4","39.809369","-75.045807","1524 PINE ST","39.807693","-75.378151","2344 TURNER ST","9.83","0.65","0.00","0.00","0.00","10.48","Cash","Street Hail"
12645518,87909,"Freedom Taxi","5932","NGP",195380,"07/01/2015 05:59","07/01/2015 06:15","15.3","39.409935","-75.428007","233 POPLAR ST","39.584963","-75.004048","4675 HAWTHORNE ST","22.94","0.65","2.00","0.00","0.00","25.59","Credit Card","Street Hail"
41775396,97193,"Freedom Taxi","3681","NGP",456600,"07/01/2015 06:00","07/01/2015 06:04","1.7","39.585613","-75.358838","6301 CHEW AVE","39.921394","-75.288849","5256 N SYDENHAM ST","6.61","0.65","1.00","0.00","0.00","8.26","Credit Card","Street Hail"
09547564,84140,"Freedom Taxi","8872","NGP",398686,"07/01/2015 06:04","07/01/2015 06:15","2.4","39.143136","-75.442527","4780 MANAYUNK AVE","39.935357","-75.378578","249 W CALVERT ST","9.14","0.65","3.00","0.00","0.00","12.79","Credit Card","Street Hail"
73719236,25904,"Freedom Taxi","9274","NGP",539077,"07/01/2015 06:05","07/01/2015 06:15","6.9","39.019588","-75.404831","356 CHURCH LA","39.490581","-75.819064","2632 N 16TH ST","18.57","0.65","0.00","0.00","0.00","19.22","Cash","Street Hail"
63157831,41815,"Freedom Taxi","2703","NGP",212013,"07/01/2015 06:05","07/01/2015 06:20","5.1","39.946892","-75.847664","1614 MANTON ST","39.371136","-75.841152","6040 LARCHWOOD AVE","28.50","0.00","0.00","0.00","0.65","29.15","Cash","Street Hail"
17043377,55698,"Freedom Taxi","9913","NGP",836450,"07/01/2015 06:08","07/01/2015 06:14","1.7","39.226498","-75.119684","558 N 16TH ST","39.944482","-75.565571","7901 HENRY AVE","6.84","0.65","0.00","0.00","0.00","7.49","Cash","Street Hail"
07076454,68281,"Quaker City Cab","7813","NGP",618427,"07/01/2015 06:08","07/01/2015 06:26","0.0","39.979976","-75.916749","1412 SOUTH BOUVIER ST","39.960947","-75.206361","3026 KNORR ST","28.50","0.65","0.00","0.00","0.00","29.15","Cash","Street Hail"
81869585,76378,"Freedom Taxi","8389","NGP",723806,"07/01/2015 06:11","07/01/2015 06:26","3.7","39.555467","-75.727818","241 S 49TH ST","39.029809","-75.497234","1834 S 55TH ST","13.05","0.65","0.30","0.00","0.00","14.00","Credit Card","Street Hail"
18004593,97890,"Freedom Taxi","5836","NGP",490822,"07/01/2015 06:11","07/01/2015 06:22","4.6","39.390347","-75.123252","517 FERNON ST","39.701467","-75.021736","6770 MUSGRAVE","28.50","0.65","8.70","0.00","0.00","37.85","Credit Card","Street Hail"
70563732,07644,"Freedom Taxi","6086","NGP",031431,"07/01/2015 06:14","07/01/2015 06:19","0.0","39.554789","-75.763349","1109 SPRUCE ST","39.533054","-75.690260","1513 W BUTLER ST","5.69","0.65","2.00","0.00","0.00","8.34","Credit Card","Street Hail"
35672356,09648,"Freedom Taxi","0626","NGP",161020,"07/01/2015 06:16","07/01/2015 06:34","12.8","39.199367","-75.138557","610-12 S AMERICAN ST","39.099376","-75.968137","1315 N 75TH ST","28.50","0.65","5.00","0.00","0.00","34.15","Credit Card","Street Hail"
49397313,89996,"Freedom Taxi","0079","NGP",654570,"07/01/2015 06:16","07/01/2015 07:00","8.6","39.811661","-75.697775","1829 N BOUVIER ST","39.945185","-75.574296","3846 FOLSOM ST","30.76","0.65","0.00","0.00","0.00","31.41","Cash","Street Hail"
04467835,60834,"Freedom Taxi","7278","NGP",463644,"07/01/2015 06:17","07/01/2015 06:29","3.9","39.948228","-75.554773","2208 CORAL ST","39.035816","-75.478810","1201-15 FITZWATER ST","21.10","0.65","2.50","0.00","0.00","24.25","Credit Card","Street Hail"
79028095,84155,"Freedom Taxi","4630","NGP",645729,"07/01/2015 06:17","07/01/2015 06:35","10.1","39.372335","-75.372301","1526 W STILES ST","39.191751","-75.133143","2101 MARKET","28.50","0.65","5.00","0.00","1.50","35.65","Credit Card","Street Hail"
53901814,62841,"Freedom Taxi","4171","NGP",236073,"07/01/2015 06:17","07/01/2015 06:19","0.0","39.623164","-75.459825","2560 N HUTCHINSON ST","39.594016","-75.634849","2526 S GROSS ST","4.77","0.65","0.00","0.00","0.00","5.42","Cash","Street Hail"
70274186,04274,"Freedom Taxi","0330","NGP",003510,"07/01/2015 06:17","07/01/2015 06:30","9.6","39.360987","-75.659594","7248 MONTOUR ST","39.928350","-75.865729","2700 W DAUPHIN ST","28.50","0.65","5.80","0.00","0.00","34.95","Credit Card","Street Hail"
24677268,26463,"Freedom Taxi","7769","NGP",000688,"07/01/2015 06:18","07/01/2015 06:30","7.3","39.606412","-75.457405","11919 ALBERTA DR","39.487854","-75.605876","2500 WILMOT ST","19.95","0.65","4.10","0.00","0.00","24.70","Credit Card","Street Hail"
20068117,24018,"Freedom Taxi","2664","NGP",208280,"07/01/2015 06:19","07/01/2015 06:34","8.1","39.336910","-75.827729","1717 S 02ND ST","39.524636","-75.644122","2231 CARPENTER ST","22.02","0.65","4.00","0.00","1.50","28.17","Credit Card","Street Hail"
09547564,12027,"Freedom Taxi","8872","NGP",398686,"07/01/2015 06:19","07/01/2015 06:50","7.2","39.052354","-75.359541","3113 N SHERIDAN ST","40.313471","-75.677038","1236 S 17TH ST","23.40","0.65","0.00","0.00","0.00","24.05","Cash","Street Hail"
96272056,86678,"Freedom Taxi","8406","NGP",512360,"07/01/2015 06:19","07/01/2015 06:37","12.6","0.0518141","0.00401285","1508 W ALLEGHENY AVE","0.0315978","0.00947057","4227 MILL ST","28.50","0.65","0.00","0.00","0.00","29.15","Dispute","Street Hail"
61892194,09743,"Quaker City Cab","8961","NGP",326407,"07/01/2015 06:20","07/01/2015 06:42","0.0","39.100858","-75.807091","5246 PENNWAY ST","40.882733","-75.354718","2014 E VENANGO ST","29.15","0.65","0.00","0.00","0.00","29.80","Cash","Street Hail"
