"Shift #","Trip #","Operator Name","Medallion","Device Type","Chauffeur #","Meter On Datetime","Meter Off Datetime","Trip Length","Pickup Latitude","Pickup Longitude","Pickup Location","Dropoff Latitude","Dropoff Longitude","Dropoff Location","Fare","Tax","Tips","Tolls","Surcharge","Trip Total","Payment Type","Street/Dispatch"
89220228,60314,"Freedom Taxi","4690","NGP",386111,"10/01/2015 06:35","10/01/2015 06:42","2.2","39.495778","-75.849430","2410 N 16TH ST","39.160349","-75.044226","102 N 53RD ST. PHILADELPHIA","8.91","0.60","0.02","0.00","0.00","9.53","Credit Card","Street Hail"
76773183,21874,"Freedom Taxi","0160","NGP",208280,"10/01/2015 06:36","10/01/2015 06:39","2.7","39.053019","-75.768240","867 JUDSON ST","39.724571","-75.014624","1122 S 56TH ST","5.46","0.60","0.00","0.00","0.00","6.06","Cash","Street Hail"
22206210,34000,"Freedom Taxi","6966","NGP",724519,"10/01/2015 06:38","10/01/2015 06:40","0.6","39.112225","-75.436175","933 W DAUPHIN ST","39.949487","-75.059770","4201-4299 PARKSIDE AVE","4.31","0.60","0.00","0.00","0.00","4.91","Cash","Street Hail"
35796112,19471,"Freedom Taxi","0006","NGP",909702,"10/01/2015 06:38","10/01/2015 06:47","3.1","39.750052","-75.096339","2514 S 12TH ST","39.979717","-75.745598","4810-12 N BROAD ST","10.75","0.45","1.00","0.00","0.00","12.20","Credit Card","Street Hail"
50177591,28106,"Freedom Taxi","3912","NGP",119764,"10/01/2015 06:38","10/01/2015 06:45","0.5","39.366427","-75.406812","7600 FORREST AVE","39.149986","-75.577324","1821 N 77TH ST","7.76","0.60","2.00","0.00","0.00","10.36","Credit Card","Street Hail"
73019486,10028,"Freedom Taxi","5011","NGP",016994,"10/01/2015 06:43","10/01/2015 06:43","0.0","39.706937","-75.954253","5221 N 08TH ST","39.068728","-75.953436","1803 W ROCKLAND ST","28.50","0.60","5.80","0.00","0.00","34.90","Credit Card","Street Hail"
58615421,40876,"Freedom Taxi","8349","NGP",593864,"10/01/2015 06:44","10/01/2015 06:48","1.2","39.726233","-75.659697","2227 WALLACE ST","39.541942","-75.074276","1852 S 56TH ST","5.46","0.60","0.00","0.00","0.00","6.06","Cash","Street Hail"
74774816,11230,"Freedom Taxi","4352","NGP",921384,"10/01/2015 06:45","10/01/2015 06:52","1.0","39.110615","-75.417467","1827 N 28TH ST","39.654094","-75.376126","4105 LEIDY AVE","7.30","0.60","2.00","0.00","0.00","9.90","Credit Card","Street Hail"
91350070,93140,"Freedom Taxi","4783","NGP",944631,"10/01/2015 06:46","10/01/2015 06:53","1.2","39.736543","-75.210937","2220 ST ALBANS ST","39.381804","-75.685822","1219 N 28TH ST","6.38","0.60","3.00","0.00","0.00","9.98","Credit Card","Street Hail"
04165333,86391,"Freedom Taxi","9055","NGP",020668,"10/01/2015 06:48","10/01/2015 06:59","2.2","39.235236","-75.951065","807 N CAPITOL ST","39.106995","-75.579803","1528 E WALNUT LA","9.60","0.60","2.00","0.00","0.00","12.20","Credit Card","Street Hail"
01427366,52306,"Freedom Taxi","7653","NGP",032878,"10/01/2015 06:48","10/01/2015 06:48","0.0","39.796367","-75.591601","200-298 LOCUST","39.673369","-75.409861","3527 E CROWN AVE","28.50","0.60","3.25","0.00","0.00","32.35","Credit Card","Street Hail"
76773183,26699,"Freedom Taxi","0160","NGP",208280,"10/01/2015 06:49","10/01/2015 06:53","0.9","39.475458","-75.185040","5231 OXFORD AVE","39.548762","-75.238330","243 SHAWMONT AVE","5.23","0.60","0.00","0.00","0.00","5.83","Cash","Street Hail"
89011837,75482,"Freedom Taxi","1442","NGP",259190,"10/01/2015 06:49","10/01/2015 06:58","3.4","39.287289","-75.662230","2223 LATONA ST","39.622513","-75.717859","1919 MOUNT VERNON ST","18.80","0.60","3.85","0.00","0.00","23.25","Credit Card","Street Hail"
34441424,64369,"Quaker City Cab","8961","NGP",323886,"10/01/2015 06:50","10/01/2015 06:53","0.0","39.786531","-75.631923","4653 N 16TH ST","39.353689","-75.477046","240 S 13TH ST","4.08","0.60","0.00","0.00","0.00","4.68","Cash","Street Hail"
40502805,92970,"Freedom Taxi","9643","NGP",749287,"10/01/2015 06:51","10/01/2015 07:04","3.8","39.384658","-75.139256","5244 ARBOR ST","40.231258","-75.236302","2140 S ROSEWOOD ST","13.28","0.60","2.75","0.00","0.00","16.63","Credit Card","Street Hail"
50177591,46217,"Freedom Taxi","3912","NGP",119764,"10/01/2015 06:51","10/01/2015 06:55","0.2","39.734724","-75.443556","3122 E ST","39.833999","-75.218207","1929 S SALFORD ST","5.23","0.60","3.00","0.00","0.00","8.83","Credit Card","Street Hail"
42531331,07447,"Freedom Taxi","4828","NGP",458841,"10/01/2015 06:52","10/01/2015 06:57","1.2","39.774247","-75.752750","1846 S 65TH ST","39.268452","-75.510556","401 FAIRMOUNT AVE","5.69","0.60","2.00","0.00","0.00","8.29","Credit Card","Street Hail"
35217382,99868,"Freedom Taxi","5376","NGP",268695,"10/01/2015 06:52","10/01/2015 07:22","20.7","40.561262","-75.841682","1430 S 16TH ST","39.981977","-75.672078","3343 H ST","50.77","0.45","0.00","0.00","0.00","51.22","Cash","Street Hail"
92416966,88541,"Freedom Taxi","8060","NGP",754630,"10/01/2015 06:53","10/01/2015 07:01","2.8","39.003314","-75.991361","870 N 28TH ST","39.845966","-75.796097","736 E PRICE ST","9.83","0.60","0.00","0.00","0.00","10.43","Cash","Street Hail"
20807824,93150,"Freedom Taxi","3681","NGP",456600,"10/01/2015 06:53","10/01/2015 06:58","1.7","39.797434","-75.233797","607 E WESTMORELAND ST","39.744030","-75.464699","809 RED LION RD","6.61","0.60","2.00","0.00","0.00","9.21","Credit Card","Street Hail"
97437277,60526,"Freedom Taxi","3024","NGP",679004,"10/01/2015 06:56","10/01/2015 07:06","1.9","39.291821","-75.037851","7133 MOUNT PLEASANT PL","39.490078","-75.109097","2032 AIKENS ST","8.45","0.60","2.00","0.00","0.00","11.05","Credit Card","Street Hail"
74774816,62614,"Freedom Taxi","4352","NGP",921384,"10/01/2015 06:56","10/01/2015 07:09","1.1","39.677682","-75.381246","2700 W CHELTENHAM AVE","39.422843","-75.334887","428-36 WALNUT ST","10.06","0.60","1.00","0.00","0.00","11.66","Credit Card","Street Hail"
91350070,54771,"Freedom Taxi","4783","NGP",944631,"10/01/2015 06:59","10/01/2015 07:01","0.8","39.325327","-75.815923","3071 JANNEY ST","39.339330","-75.117832","1801-1899 GINNODO","4.54","0.60","2.00","0.00","0.00","7.14","Credit Card","Street Hail"
61017328,99964,"Freedom Taxi","1496","NGP",855456,"10/01/2015 06:59","10/01/2015 07:12","3.2","39.782057","-75.971611","2101-17 CHESTNUT ST. PHILA","39.768219","-75.039052","1233 N 53RD ST","10.75","0.60","0.00","0.00","0.00","11.35","Cash","Street Hail"
25116390,91596,"Freedom Taxi","3470","NGP",935349,"10/01/2015 06:59","10/01/2015 06:59","0.0","39.010364","-75.893366","2457 N 05TH ST","39.576273","-75.529255","1301-05 MARKET ST","2.70","0.00","0.00","0.00","0.60","3.30","Cash","Street Hail"
50521565,69661,"Freedom Taxi","3449","NGP",443829,"10/01/2015 07:00","10/01/2015 07:07","1.4","39.664331","-75.646531","1327 S 29TH ST","39.805340","-75.110199","1117 WELLINGTON ST","6.84","0.60","1.00","0.00","0.00","8.44","Credit Card","Street Hail"
33543607,97551,"Freedom Taxi","0543","NGP",878460,"10/01/2015 07:01","10/01/2015 07:10","0.9","39.294363","-75.199031","4732 TAMPA ST","39.592007","-75.359320","529 MOUNTAIN ST","7.53","0.45","0.00","0.00","0.00","7.98","Cash","Street Hail"
05170543,73675,"Freedom Taxi","8470","NGP",253093,"10/01/2015 07:02","10/01/2015 07:11","1.6","39.141289","-75.830708","5000 OXFORD AVE","39.214582","-75.162972","2054 SOUTH ST","7.53","0.60","0.00","0.00","0.00","8.13","Cash","Street Hail"
60757342,79255,"Quaker City Cab","7813","NGP",618427,"10/01/2015 07:03","10/01/2015 07:03","0.0","39.903946","-75.760668","4977 SHELDON ST","39.819691","-75.671255","6000 COTTAGE ST","28.50","0.60","0.00","0.00","0.00","29.10","Cash","Street Hail"
92416966,79946,"Freedom Taxi","8060","NGP",754630,"10/01/2015 07:03","10/01/2015 07:14","2.3","39.310323","-75.908347","1927 POPLAR ST","39.673949","-75.753471","2824 N 23RD ST","9.14","0.60","2.00","0.00","0.00","11.74","Credit Card","Street Hail"
60757342,70966,"Quaker City Cab","7813","NGP",618427,"10/01/2015 07:03","10/01/2015 07:08","0.0","39.320527","-75.602809","2808 WELSH RD","39.312102","-75.222128","1914 E PASSYUNK AVE","5.46","0.60","0.00","0.00","0.00","6.06","Cash","Street Hail"
34384571,77356,"Freedom Taxi","4270","NGP",670904,"10/01/2015 07:04","10/01/2015 07:08","1.2","39.046595","-75.994630","2910 D ST","39.911432","-75.834592","1808 FEDERAL ST","5.00","0.45","0.00","0.00","0.00","5.45","Credit Card","Street Hail"
27069899,64864,"Freedom Taxi","4171","NGP",236073,"10/01/2015 07:06","10/01/2015 07:06","0.0","39.159157","-75.711940","1213 N 25TH ST","39.894615","-75.752286","2428 N MYRTLEWOOD ST","28.50","0.45","0.00","0.00","0.00","28.95","Cash","Street Hail"
10270499,07735,"Freedom Taxi","6855","",974608,"10/01/2015 07:06","10/01/2015 07:12","0.7","39.601577","-75.301673","1301-59 BELMONT AVE","39.860371","-75.999599","4644 OAKLAND ST","5.23","0.60","3.00","0.00","0.00","8.83","Credit Card","Street Hail"
27069899,77175,"Freedom Taxi","4171","NGP",236073,"10/01/2015 07:06","10/01/2015 07:12","0.8","39.624572","-75.020872","624 E CLEMENTINE ST","39.657015","-75.345407","2822 GAUL ST","5.23","0.45","0.00","0.00","0.00","5.68","Cash","Street Hail"
45382041,18226,"Freedom Taxi","7643","NGP",720561,"10/01/2015 07:07","10/01/2015 07:17","104.7","39.308736","-75.919722","4115 PINE ST","39.814597","-75.448548","2229 N BROAD ST","8.68","0.60","2.00","0.00","0.00","11.28","Credit Card","Street Hail"
13005779,00990,"Quaker City Cab","6881","NGP",710695,"10/01/2015 07:07","10/01/2015 07:14","0.0","39.450391","-75.313799","5220 WAYNE AVE","39.884356","-75.971800","245 E DURHAM ST","6.84","0.60","0.00","0.00","0.00","7.44","Cash","Street Hail"
20062067,28536,"Freedom Taxi","2210","NGP",031502,"10/01/2015 07:08","10/01/2015 07:10","0.0","39.297768","-75.139168","717 DALY ST","39.710736","-75.795432","4937 N FRANKLIN ST","9.00","0.60","4.00","0.00","0.00","13.60","Credit Card","Street Hail"
04338754,66194,"Quaker City Cab","0142","NGP",046599,"10/01/2015 07:09","10/01/2015 07:18","0.0","39.122719","-75.752965","4820 N 10TH ST","39.627540","-75.579787","5507-11 MARKET ST","11.21","0.60","0.00","0.00","0.00","11.81","Cash","Street Hail"
36511511,46623,"Freedom Taxi","9837","NGP",897016,"10/01/2015 07:09","10/01/2015 07:29","4.5","39.420951","-75.158776","407 N 59TH ST","40.514562","-75.859267","640 MOUNTAIN ST","16.27","0.45","5.00","0.00","0.00","21.72","Credit Card","Street Hail"
71565759,17172,"Freedom Taxi","3122","NGP",020851,"10/01/2015 07:09","10/01/2015 07:14","1.0","39.765604","-75.904250","2637 W SOMERSET ST. PHILADELPHIA","39.382943","-75.650926","911 E WOODLAWN ST","5.23","0.45","0.00","0.00","0.00","5.68","Cash","Street Hail"
89011837,26946,"Freedom Taxi","1442","NGP",259190,"10/01/2015 07:10","10/01/2015 08:08","15.7","39.302204","-75.833317","901-999 PENN","40.136806","-75.410545","701 S BROAD ST","76.76","0.60","15.47","0.00","0.00","92.83","Credit Card","Street Hail"
58615421,34340,"Freedom Taxi","8349","NGP",593864,"10/01/2015 07:10","10/01/2015 07:24","2.2","39.903455","-75.014030","1927 HOFFMAN ST","39.857405","-75.136416","622-26 N 02ND ST","9.60","0.60","2.00","0.00","0.00","12.20","Credit Card","Street Hail"
89220228,64036,"Freedom Taxi","4690","NGP",386111,"10/01/2015 07:10","10/01/2015 07:15","0.9","39.365242","-75.875859","1351 FARRINGTON RD","39.837286","-75.223294","4958 N 09TH ST","5.46","0.60","0.00","0.00","0.00","6.06","Cash","Street Hail"
50177591,04075,"Freedom Taxi","3912","NGP",119764,"10/01/2015 07:11","10/01/2015 07:30","2.5","39.560922","-75.905949","1849 WYNNEWOOD RD","39.344707","-75.785030","200 W ASHDALE ST","28.50","0.60","5.80","0.00","0.00","34.90","Credit Card","Street Hail"
35861635,40698,"Freedom Taxi","0079","NGP",654570,"10/01/2015 07:13","10/01/2015 07:17","1.0","39.520833","-75.999805","2051 GERRITT ST","39.635245","-75.664634","5356 LARGE ST","5.46","0.60","1.00","0.00","0.00","7.06","Credit Card","Street Hail"
70738024,77906,"Freedom Taxi","8216","NGP",203443,"10/01/2015 07:14","10/01/2015 07:40","22.3","39.726554","-75.848645","3455 CRYSTAL ST","39.546752","-75.993468","3374 LIVINGSTON ST","48.01","0.60","10.00","0.00","1.50","60.11","Credit Card","Street Hail"
05170543,67701,"Freedom Taxi","8470","NGP",253093,"10/01/2015 07:14","10/01/2015 07:21","1.6","39.710305","-75.570879","2401-2499 PINE","39.070613","-75.325295","884227015","6.61","0.60","1.00","0.00","0.00","8.21","Credit Card","Street Hail"
26308175,27540,"Quaker City Cab","8952","NGP",326407,"10/01/2015 07:15","10/01/2015 07:19","0.0","39.140553","-75.224483","1850 S. 24TH ST. PHILADELPHIA","39.248562","-75.745068","3547 AINSLIE ST","5.46","0.60","3.00","0.00","0.00","9.06","Credit Card","Street Hail"
97437277,70327,"Freedom Taxi","3024","NGP",679004,"10/01/2015 07:15","10/01/2015 07:22","1.1","39.859447","-75.363615","1401-1499 S COLORADO","39.299305","-75.719230","251 SHAWMONT AVE","6.15","0.60","0.00","0.00","0.00","6.75","Cash","Street Hail"
73019486,51705,"Freedom Taxi","5011","NGP",016994,"10/01/2015 07:16","10/01/2015 07:22","0.8","39.474742","-75.920228","1401-1499 S PENN SQ","39.095450","-75.525069","230 S 45TH ST","5.92","0.60","4.00","0.00","0.00","10.52","Credit Card","Street Hail"
42531331,50291,"Freedom Taxi","4828","NGP",458841,"10/01/2015 07:16","10/01/2015 07:33","12.2","39.710844","-75.150650","234 W TABOR RD","39.423907","-75.236389","5009 CONVENT LA","28.50","0.60","5.00","0.00","0.00","34.10","Credit Card","Street Hail"
93561626,62831,"Freedom Taxi","8872","NGP",404616,"10/01/2015 07:16","10/01/2015 07:20","0.7","39.278629","-75.735125","1610 SPRUCE ST","39.040012","-75.406868","4864 N 15TH ST","4.54","0.60","0.00","0.00","0.00","5.14","Cash","Street Hail"
60757342,83216,"Quaker City Cab","7813","NGP",618427,"10/01/2015 07:16","10/01/2015 07:19","0.0","39.736517","-75.563965","1929 REED ST","39.760517","-75.914733","2408 CORAL ST","4.31","0.60","1.50","0.00","0.00","6.41","Credit Card","Street Hail"
22206210,37711,"Freedom Taxi","6966","NGP",724519,"10/01/2015 07:17","10/01/2015 07:26","1.3","39.045161","-75.857943","301-399 TREE","39.387111","-75.210462","33 N. 51ST ST. PHILADELPHIA","7.30","0.60","0.00","0.00","0.00","7.90","Cash","Street Hail"
27069899,88448,"Freedom Taxi","4171","NGP",236073,"10/01/2015 07:17","10/01/2015 07:22","0.9","39.123160","-75.355168","6211 RACE ST. PHILADELPHIA","39.205947","-75.647805","2518 E LEHIGH AVE","5.23","0.45","0.00","0.00","0.00","5.68","Cash","Street Hail"
33543607,42622,"Freedom Taxi","0543","NGP",878460,"10/01/2015 07:17","10/01/2015 07:25","0.8","39.218406","-75.785682","241-43 E THOMPSON ST","39.555306","-75.490903","920 W DAKOTA ST","7.53","0.45","0.00","0.00","0.00","7.98","Cash","Street Hail"
10440608,82943,"Freedom Taxi","8389","NGP",183982,"10/01/2015 07:18","10/01/2015 07:38","9.5","0.0906686","0.00454500","4323 TEESDALE ST","0.0364976","0.00315529","2454 N COLORADO ST","28.50","0.60","5.80","0.00","0.00","34.90","Credit Card","Street Hail"
95082578,36315,"Freedom Taxi","3700","NGP",728981,"10/01/2015 07:18","10/01/2015 07:19","0.0","39.817615","-75.941213","3562 JASPER ST","39.395440","-75.173741","5911 ELSINORE ST","2.93","0.60","0.00","0.00","0.00","3.53","Cash","Street Hail"
54698408,13257,"Freedom Taxi","9309","NGP",344849,"10/01/2015 07:19","10/01/2015 07:22","0.8","39.313063","-75.306822","3503-13 N LAWRENCE ST","39.778919","-75.007347","3130 KENSINGTON AVE","4.54","0.45","0.00","0.00","0.00","4.99","Credit Card","Street Hail"
13005779,40514,"Quaker City Cab","6881","NGP",710695,"10/01/2015 07:19","10/01/2015 07:23","0.0","39.112108","-75.098811","2337-41 PENNSYLVANIA AVE","39.165208","-75.043426","711-15 S 12TH ST","4.31","0.60","0.00","0.00","0.00","4.91","Cash","Street Hail"
04165333,63447,"Freedom Taxi","9055","NGP",020668,"10/01/2015 07:19","10/01/2015 07:24","0.9","39.360933","-75.877215","3037 W GIRARD AVE","39.186490","-75.490311","1733 S 19TH ST","5.23","0.60","0.00","0.00","0.00","5.83","Cash","Street Hail"
27418516,00059,"Freedom Taxi","6200","NGP",784152,"10/01/2015 07:21","10/01/2015 07:30","1.3","39.513294","-75.728740","2420 N BANCROFT ST","39.045086","-75.977733","2303 S FRONT ST","7.07","0.60","3.00","0.00","0.00","10.67","Credit Card","Street Hail"
17369110,74280,"Freedom Taxi","4103","NGP",888262,"10/01/2015 07:21","10/01/2015 07:24","0.8","39.674965","-75.719195","3168 CHATHAM ST","39.271662","-75.455549","1354 E BERKS ST","28.50","0.00","7.70","0.00","2.40","38.60","Credit Card","Street Hail"
76459552,47358,"Freedom Taxi","9031","NGP",156278,"10/01/2015 07:22","10/01/2015 07:25","0.3","39.783026","-75.206211","5109 F ST","39.647327","-75.737422","400 W CHELTEN AVE","4.54","0.60","0.00","0.00","0.00","5.14","Cash","Street Hail"
35796112,47668,"Freedom Taxi","0006","NGP",909702,"10/01/2015 07:22","10/01/2015 07:37","9.1","39.500849","-75.952986","3001-3099 MEMPHIS","39.243175","-75.093176","1400 S 58TH ST","24.09","0.45","0.00","0.00","1.50","26.04","Cash","Street Hail"
59970937,56238,"Freedom Taxi","1230","NGP",939123,"10/01/2015 07:24","10/01/2015 07:31","1.9","39.793387","-75.211956","220 W WASHINGTON SQ","39.760459","-75.485208","635 DUPONT ST","7.30","0.45","0.00","0.00","0.00","7.75","Cash","Street Hail"
34441424,13186,"Quaker City Cab","8961","NGP",323886,"10/01/2015 07:26","10/01/2015 07:40","0.0","39.747733","-75.195526","5148 KERSHAW ST","39.765371","-75.675256","7169 N UBER ST","11.90","0.60","2.50","0.00","0.00","15.00","Credit Card","Street Hail"
42329104,44007,"Freedom Taxi","1343","NGP",273471,"10/01/2015 07:26","10/01/2015 07:26","0.0","0.0411879","0.00487030","1645 N 02ND ST","0.0844193","0.00182810","5539 BOYER ST","550.00","0.00","0.00","0.00","0.00","550.00","Credit Card",""
13541043,25756,"Freedom Taxi","5910","NGP",017463,"10/01/2015 07:27","10/01/2015 07:39","1.1","39.482636","-75.847242","2757 AXE FACTORY RD","39.447811","-75.189178","405 SHAWMONT AVE","9.37","0.60","3.00","0.00","0.00","12.97","Credit Card","Street Hail"
01427366,69451,"Freedom Taxi","7653","NGP",032878,"10/01/2015 07:27","10/01/2015 07:28","0.3","39.220893","-75.471170","3103 N 16TH ST","39.816501","-75.608274","3900 FORD ROAD 23F","28.50","0.60","0.00","0.00","0.00","29.10","No Charge","Street Hail"
20062067,35967,"Freedom Taxi","2210","NGP",031502,"10/01/2015 07:27","10/01/2015 07:27","0.0","39.910030","-75.791555","4847 MULBERRY ST","39.188945","-75.624285","3445 S FRONT ST","7.00","0.60","2.00","0.00","0.00","9.60","Credit Card","Street Hail"
43548247,86187,"Freedom Taxi","4857","NGP",354665,"10/01/2015 07:28","10/01/2015 07:33","1.2","39.316989","-75.701330","1732 VISTA ST","39.227270","-75.628800","5628 OSAGE AVE","5.92","0.60","3.00","0.00","0.00","9.52","Credit Card","Street Hail"
34384571,12372,"Freedom Taxi","4270","NGP",670904,"10/01/2015 07:28","10/01/2015 07:35","1.4","39.098379","-75.472499","1406 WILLINGTON ST","39.056377","-75.155056","3423 COTTMAN AVE","6.61","0.45","3.00","0.00","0.00","10.06","Credit Card","Street Hail"
57492775,31220,"Freedom Taxi","9430","NGP",867721,"10/01/2015 07:29","10/01/2015 07:39","4.4","39.300020","-75.723688","1914 ORTHODOX ST","39.377276","-75.203325","1668 E WALNUT LA","13.05","0.60","0.00","0.00","0.00","13.65","No Charge","Street Hail"
85639160,48787,"Quaker City Cab","5551","NGP",947951,"10/01/2015 07:30","10/01/2015 08:05","0.0","40.698960","-75.797463","1001-1099 S CHADWICK","39.130230","-75.852489","2505 S GROSS ST","25.24","0.60","5.15","0.00","0.00","30.99","Credit Card","Street Hail"
13005779,47987,"Quaker City Cab","6881","NGP",710695,"10/01/2015 07:30","10/01/2015 07:30","0.0","39.084547","-75.622855","1018 MORRIS ST","39.545670","-75.423012","50 S 02ND ST","2.70","0.60","0.00","0.00","0.00","3.30","Cash","Street Hail"
47571622,53621,"Freedom Taxi","9913","NGP",818166,"10/01/2015 07:31","10/01/2015 07:54","4.6","39.254721","-75.389433","21 N 03RD ST","40.131296","-75.034749","533-35 SPRING GARDEN ML","16.50","0.60","0.00","0.00","0.00","17.10","Cash","Street Hail"
04338754,45541,"Quaker City Cab","0142","NGP",046599,"10/01/2015 07:31","10/01/2015 07:36","0.0","39.357441","-75.646248","6303 CRITTENDEN ST","39.003217","-75.263867","423 MILLER ST","6.15","0.60","0.00","0.00","0.00","6.75","Cash","Street Hail"
35861635,56438,"Freedom Taxi","0079","NGP",654570,"10/01/2015 07:31","10/01/2015 07:39","1.4","39.152275","-75.959860","250 W TULPEHOCKEN ST","39.752272","-75.369874","2464 N COLORADO ST","6.84","0.60","2.00","0.00","0.00","9.44","Credit Card","Street Hail"
91350070,64886,"Freedom Taxi","4783","NGP",944631,"10/01/2015 07:31","10/01/2015 07:35","0.8","39.316743","-75.165231","2145 E STELLA ST","39.463821","-75.839757","2251 S DARIEN ST","4.77","0.60","0.00","0.00","0.00","5.37","Cash","Street Hail"
91857778,16463,"Freedom Taxi","1343","NGP",273471,"10/01/2015 07:32","10/01/2015 07:32","0.0","39.945911","-75.180121","1719 MAYLAND ST","39.387996","-75.109865","5719 BALTIMORE AVE","2.70","0.60","0.00","0.00","0.00","3.30","Cash","Street Hail"
11711671,27717,"Freedom Taxi","0330","NGP",656334,"10/01/2015 07:32","10/01/2015 07:37","0.8","0.0033634","0.00981415","3054 N BONSALL ST","0.0589200","0.00655815","2506 S GROSS ST","5.00","0.60","2.00","0.00","0.00","7.60","Credit Card","Street Hail"
04165333,33180,"Freedom Taxi","9055","NGP",020668,"10/01/2015 07:32","10/01/2015 07:36","0.8","39.689784","-75.396005","3417 N MARSHALL ST","39.047147","-75.404067","1344 W TORONTO ST","4.77","0.60","0.00","0.00","0.00","5.37","Credit Card","Street Hail"
31847695,68634,"Quaker City Cab","4420","PR",497543,"10/01/2015 07:32","10/01/2015 07:32","0.0","0.0313373","0.00328852","6521 DOREL ST","0.0164937","0.00760778","5243 N FRANKLIN ST","6.80","0.00","0.00","0.00","0.00","6.80","Credit Card",""
38907640,20474,"Freedom Taxi","8777","NGP",161020,"10/01/2015 07:33","10/01/2015 07:42","1.3","39.558214","-75.395405","1303 S 54TH ST","39.185272","-75.836363","7518 CHELWYNDE AVE","7.30","0.60","2.00","0.00","0.00","9.90","Credit Card","Street Hail"
45382041,99411,"Freedom Taxi","7643","NGP",720561,"10/01/2015 07:33","10/01/2015 07:43","101.3","39.168084","-75.868632","1117 RODMAN ST","39.813870","-75.420827","3000-3098 BALTZ","8.22","0.60","0.00","0.00","0.00","8.82","Cash","Street Hail"
22206210,17379,"Freedom Taxi","6966","NGP",724519,"10/01/2015 07:34","10/01/2015 07:46","1.6","39.142496","-75.576160","434 N 52ND ST PHILADELPHIA","39.090865","-75.695673","537-41 N 03RD ST","8.45","0.60","0.00","0.00","0.00","9.05","Cash","Street Hail"
76459552,03497,"Freedom Taxi","9031","NGP",156278,"10/01/2015 07:34","10/01/2015 07:40","0.6","39.545498","-75.023259","14 S 62ND ST","39.402643","-75.789751","539 ANCHOR ST","6.15","0.60","0.00","0.00","0.00","6.75","Cash","Street Hail"
79972708,07906,"Freedom Taxi","9643","NGP",749287,"10/01/2015 07:34","10/01/2015 07:49","11.7","39.749265","-75.451579","225 E GIRARD AVE","39.917121","-75.627645","6657-59 GERMANTOWN AVE","28.50","0.60","8.70","0.00","0.00","37.80","Credit Card","Street Hail"
91857778,25798,"Freedom Taxi","1343","NGP",273471,"10/01/2015 07:34","10/01/2015 07:35","0.0","39.728685","-75.217676","5626 APPLETREE","39.355550","-75.443627","337 BAINBRIDGE ST","28.50","0.60","0.00","0.00","0.00","29.10","Cash","Street Hail"
20807824,33323,"Freedom Taxi","3681","NGP",456600,"10/01/2015 07:35","10/01/2015 07:40","1.0","39.764769","-75.408816","838 N 28TH ST","39.996195","-75.844044","5720 MC MAHON AVE","5.46","0.60","0.00","0.00","0.00","6.06","Cash","Street Hail"
60757342,40698,"Quaker City Cab","7813","NGP",618427,"10/01/2015 07:35","10/01/2015 07:41","0.0","39.651220","-75.717123","5122 GLENLOCH ST","39.371323","-75.561714","3067 MASCHER ST","5.69","0.60","1.00","0.00","0.00","7.29","Credit Card","Street Hail"
64991490,34137,"Freedom Taxi","9312","NGP",003925,"10/01/2015 07:35","10/01/2015 08:00","11.7","39.506563","-75.268018","3029 B ST","39.537667","-75.510686","3081 CEDAR ST","28.50","0.45","5.75","0.00","0.00","34.70","Credit Card","Street Hail"
14157325,73576,"Freedom Taxi","1281","NGP",155022,"10/01/2015 07:35","10/01/2015 07:44","1.6","39.717485","-75.152605","1024 SPRUCE ST","39.692648","-75.793833","5646 HEISKELL ST","7.53","0.60","1.50","0.00","0.00","9.63","Credit Card","Street Hail"
93561626,91077,"Freedom Taxi","8872","NGP",404616,"10/01/2015 07:35","10/01/2015 07:41","1.0","39.851986","-75.220786","7860 SATURN PL","39.630346","-75.128605","1015 E DURHAM ST","5.69","0.60","2.00","0.00","0.00","8.29","Credit Card","Street Hail"
89220228,35874,"Freedom Taxi","4690","NGP",386111,"10/01/2015 07:36","10/01/2015 07:38","0.6","39.061850","-75.080818","6538 REGENT ST","39.794385","-75.194482","3831 N 16TH ST","4.08","0.60","0.00","0.00","0.00","4.68","Cash","Street Hail"
91857778,77966,"Freedom Taxi","1343","NGP",273471,"10/01/2015 07:36","10/01/2015 07:36","0.0","39.455316","-75.257510","7115 UPLAND ST","39.078149","-75.177129","5111 BROWN ST","50.00","0.60","0.00","0.00","0.00","50.60","Cash","Street Hail"
13005779,51276,"Quaker City Cab","6881","NGP",710695,"10/01/2015 07:36","10/01/2015 07:44","0.0","39.636280","-75.922705","622 N 16TH ST","39.174478","-75.300612","1331 S CLEVELAND ST","5.92","0.60","0.00","0.00","0.00","6.52","Cash","Street Hail"
27418516,85015,"Freedom Taxi","6200","NGP",784152,"10/01/2015 07:37","10/01/2015 07:59","6.2","39.362649","-75.674483","5421 AKRON ST","39.066305","-75.176420","2330 N GARNET ST","20.18","0.60","0.00","0.00","0.00","20.78","Cash","Street Hail"
59970937,04594,"Freedom Taxi","1230","NGP",939123,"10/01/2015 07:37","10/01/2015 07:42","0.8","39.193681","-75.939671","4141 PARRISH ST","39.637594","-75.391222","4308 OLD YORK RD","5.00","0.45","1.50","0.00","0.00","6.95","Credit Card","Street Hail"
